"Pincode","AreaCode","ProcessCode","HubZoneName","HubCity","HubState","COD","PrePaid","HasReversePickUpService"
"451665","RSC/Julwania","C/A-36/10A","Central","JULWANIA","MADHYA PRADESH","True","True","True"
"451448","RSC/Julwania","C/A-36/10A","Central","JULWANIA","MADHYA PRADESH","True","True","True"
"342016","JOD","N/A-10/1A","North","Jodhpur","RAJASTHAN","True","True","True"
"413614","","","West","JINTUR","MAHARASHTRA","True","True","True"
"124101","RSC/Jhajjar2","N/A-03/5B","North","JHAJJAR","HARYANA","True","True","True"
"182320","","","North","JHAJJAR KOTLI","JAMMU AND KASHMIR","True","True","True"
"230402","","","North","JETHWARA","UTTAR PRADESH","True","True","True"
"204212","","","North","JALESAR UP","UTTAR PRADESH","True","True","True"
"515404","RSC/Gooty","S1/A-48/4B","South-1","GOOTY","ANDHRA PRADESH","True","True","True"
"275301","","","North","GHOSI","UTTAR PRADESH","True","True","True"
"275305","","","North","GHOSI","UTTAR PRADESH","True","True","True"
"431738","RSC/Degloor","W/A-31/14A","West","DEGLOOR","MAHARASHTRA","True","True","True"
"209728","","","North","CHIBRAMAU","UTTAR PRADESH","True","True","True"
"232102","","","North","CHANDAULI","UTTAR PRADESH","True","True","True"
"133007","ABA","N/A-04/2A","North","AMBALA","HARYANA","True","True","True"
"133003","ABA","N/A-04/2A","North","AMBALA","HARYANA","True","True","True"
"311012","BLW","N/A-11/2B","North","Bhilwara","RAJASTHAN","True","True","True"
"321603","BHP","N/A-11/9B","North","Bharatpur","RAJASTHAN","True","True","True"
"452019","","","Central","BETMA","MADHYA PRADESH","True","True","True"
"452023","","","Central","BETMA","MADHYA PRADESH","True","True","True"
"414510","RSC/Beed","W/A-27/15A","West","Beed","MAHARASHTRA","True","True","True"
"275303","","","North","BARHALGANJ","UTTAR PRADESH","True","True","True"
"193303","","","North","BARAMULLA","JAMMU AND KASHMIR","True","True","True"
"518126","RSC/Banganapalli1","S1/A-48/2C","South-1","BANAGANAPALLE","ANDHRA PRADESH","True","True","True"
"518125","RSC/Banganapalli1","S1/A-48/2C","South-1","BANAGANAPALLE","ANDHRA PRADESH","True","True","True"
"277209","","","North","BAIRIA","UTTAR PRADESH","True","True","True"
"325206","RSC/Anta","N/A-11/6B","North","ANTA","RAJASTHAN","True","True","True"
"127311","BWN","N/A-02/5B","North","Bhiwani","HARYANA","True","True","True"
"125021","BWN","N/A-02/5B","North","Bhiwani","HARYANA","True","True","True"
"134011","ABA","N/A-04/2A","North","AMBALA","HARYANA","True","True","True"
"134008","ABA","N/A-04/2A","North","AMBALA","HARYANA","True","True","True"
"133021","ABA","N/A-04/2A","North","AMBALA","HARYANA","True","True","True"
"301032","ALR","N/A-11/12C","North","Alwar","RAJASTHAN","True","True","True"
"431737","RSC/Ahmedpur","W/A-31/2A","West","AHMEDPUR","MAHARASHTRA","True","True","True"
"232108","","","North","DHANAPUR","UTTAR PRADESH","True","True",""
"232107","","","North","DHANAPUR","UTTAR PRADESH","True","True",""
"232105","","","North","DHANAPUR","UTTAR PRADESH","True","True",""
"273304","","","North","NICHLAUL","UTTAR PRADESH","True","True",""
"175005","","","North","MANDI CITY","HIMACHAL PRADESH","True","True",""
"175124","","","North","MANDI CITY","HIMACHAL PRADESH","True","True",""
"175029","","","North","MANDI CITY","HIMACHAL PRADESH","True","True",""
"202281","","","North","ATRAULI","UTTAR PRADESH","True","True",""
"202280","","","North","ATRAULI","UTTAR PRADESH","True","True",""
"581322","","","South-2","SIDDAPUR","KARNATAKA","True","True",""
"413544","","","West","SHIRUR ANANTPAL","MAHARASHTRA","True","True",""
"620026","","","South-2","MAATHUR","TAMIL NADU","True","True",""
"620025","","","South-2","MAATHUR","TAMIL NADU","True","True",""
"832101","","","East","DHALBHUMGARH","JHARKHAND","True","True",""
"832301","","","East","DHALBHUMGARH","JHARKHAND","True","True",""
"232103","","","North","CHAKIYA","UTTAR PRADESH","True","True",""
"364330","","","West","DHOLA","GUJARAT","True","True",""
"364320","","","West","DHOLA","GUJARAT","True","True",""
"388640","","","West","KHAMBAT","GUJARAT","True","True",""
"388430","","","West","KHAMBAT","GUJARAT","True","True",""
"388630","","","West","KHAMBAT","GUJARAT","True","True",""
"388620","","","West","KHAMBAT","GUJARAT","True","True",""
"221313","","","North","RAJA TALAB","UTTAR PRADESH","True","True",""
"221307","","","North","RAJA TALAB","UTTAR PRADESH","True","True",""
"221302","","","North","RAJA TALAB","UTTAR PRADESH","True","True",""
"221311","","","North","RAJA TALAB","UTTAR PRADESH","True","True",""
"783333","","","North East","TAMARAHAT","ASSAM","True","True",""
"783332","","","North East","TAMARAHAT","ASSAM","True","True",""
"275204","","","North","JEKHANIYA","UTTAR PRADESH","True","True",""
"275203","","","North","JEKHANIYA","UTTAR PRADESH","True","True",""
"331027","","","North","BISSAU","RAJASTHAN","True","True",""
"532220","","","South-1","PUNDI","ANDHRA PRADESH","True","True",""
"532218","","","South-1","PUNDI","ANDHRA PRADESH","True","True",""
"247671","","","North","LAKSAR","UTTARAKHAND","True","True",""
"247663","","","North","LAKSAR","UTTARAKHAND","True","True",""
"227202","","","North","ITAUNJA","UTTAR PRADESH","True","True",""
"226201","","","North","ITAUNJA","UTTAR PRADESH","True","True",""
"226203","","","North","ITAUNJA","UTTAR PRADESH","True","True",""
"534268","","","South-1","NAVUDURU","ANDHRA PRADESH","True","True",""
"534240","","","South-1","NAVUDURU","ANDHRA PRADESH","True","True",""
"534222","","","South-1","NAVUDURU","ANDHRA PRADESH","True","True",""
"523279","","","South-1","TANGUTUR","ANDHRA PRADESH","True","True",""
"416413","","","West","MADGYAL","MAHARASHTRA","True","True",""
"416412","","","West","MADGYAL","MAHARASHTRA","True","True",""
"624610","PLN","S2/A-66/4B","South-2","Palani","TAMIL NADU","True","True","True"
"560007","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560008","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560017","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560035","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560037","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560038","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560048","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560049","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560066","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560067","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560071","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560075","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560087","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560093","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560102","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560103","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"562114","BLR/WHT-EHV","HT/RL-7","South-2","BANGALORE","KARNATAKA","True","True","True"
"560004","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560011","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560018","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560019","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560028","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560039","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560041","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560050","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560056","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560059","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560060","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560061","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560062","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560068","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560069","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560070","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560074","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560076","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560078","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560081","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560082","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560083","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560085","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560098","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560099","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560100","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560105","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560108","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"562107","BLR/JPN-EHV","JN/NJ-24","South-2","BANGALORE","KARNATAKA","True","True","True"
"560001","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560002","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560005","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560006","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560009","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560016","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560024","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560025","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560027","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560029","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560030","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560032","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560033","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560034","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560036","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560042","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560043","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560045","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560046","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560047","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560051","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560052","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560053","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560063","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560064","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560065","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560077","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560084","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560092","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560095","BLR/BRY-EHV","BY/BR-8","South-2","BANGALORE","KARNATAKA","True","True","True"
"560003","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560010","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560012","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560013","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560014","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560015","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560020","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560021","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560022","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560023","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560026","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560031","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560040","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560044","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560054","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560055","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560057","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560058","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560072","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560073","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560079","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560080","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560086","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560088","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560089","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560090","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560091","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560094","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560096","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560097","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560104","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"560107","BLR/MAT-EHV","TM/RL-3","South-2","BANGALORE","KARNATAKA","True","True","True"
"414201","","","West","Ahmednagar","MAHARASHTRA","True","True","True"
"414601","","","West","Ahmednagar","MAHARASHTRA","True","True","True"
"495224","","","Central","BILHA","CHHATTISGARH","True","True","True"
"518349","RSC/Yemmiganur","S1/A-48/7B","South-1","Yemmiganur","ANDHRA PRADESH","True","True","True"
"518343","RSC/Yemmiganur","S1/A-48/7B","South-1","Yemmiganur","ANDHRA PRADESH","True","True","True"
"533220","RSC/Yanam1","S1/A-53/5A","South-1","YANAM","ANDHRA PRADESH","True","True","True"
"523189","","","South-1","VETAPALEM","ANDHRA PRADESH","True","True","True"
"284401","","","North","TALBEHAT","UTTAR PRADESH","True","True","True"
"515414","RSC/Tadipatri","S2/A-62/4B","South-1","TADIPATRI","ANDHRA PRADESH","True","True","True"
"523292","RSC/Singarayakonda","S1/A-49/5A","South-1","SINGARAYAKONDA","ANDHRA PRADESH","True","True","True"
"523113","RSC/Singarayakonda","S1/A-49/5A","South-1","SINGARAYAKONDA","ANDHRA PRADESH","True","True","True"
"523291","RSC/Singarayakonda","S1/A-49/5A","South-1","SINGARAYAKONDA","ANDHRA PRADESH","True","True","True"
"515863","RSC/Rayadurgam","S2/A-62/3B","South-1","RAYADURGAM","ANDHRA PRADESH","True","True","True"
"533293","RJM","S1/A-53/1A","South-1","Rajahmundry","ANDHRA PRADESH","True","True","True"
"516391","RSC/Pulivendula","S2/A-71/6B","South-1","PULIVENDULA","ANDHRA PRADESH","True","True","True"
"522354","RSC/Ponnur","S1/A-50/2C","South-1","PONNUR","ANDHRA PRADESH","True","True","True"
"523117","RSC/Pamur","S1/A-49/4B","South-1","PAMUR","ANDHRA PRADESH","True","True","True"
"523280","ONG","S1/A-49/1A","South-1","Ongole","ANDHRA PRADESH","True","True","True"
"518523","NDY","S1/A-48/2A","South-1","Nandyal","ANDHRA PRADESH","True","True","True"
"518513","NDY","S1/A-48/2A","South-1","Nandyal","ANDHRA PRADESH","True","True","True"
"518112","NDY","S1/A-48/2A","South-1","Nandyal","ANDHRA PRADESH","True","True","True"
"524129","","","South-1","NAIDUPETA","ANDHRA PRADESH","True","True","True"
"523205","RSC/Markapur","S1/A-49/3A","South-1","MARKAPUR","ANDHRA PRADESH","True","True","True"
"522238","MGIR","S1/A-50/2A","South-1","MANGALAGIRI","ANDHRA PRADESH","True","True","True"
"523254","RSC/Kanigiri","S1/A-49/4A","South-1","KANIGIRI","ANDHRA PRADESH","True","True","True"
